 variables = "x", "y", "z", "rhoi", "vxi", "vyi", "vzi", "pi", "tracei", "rhoe",
  "vxe", "vye",   "vze", "pe", "tracee", "bx", "by", "bz", "ex", "ey", "ez", "co
 rpotB", "corpotE", "rhoiRe", "rhoiIm", "mxiRe", "mxiIm", "myiRe", "myiIm", "mzi
 Re", "mziIm", "ergiRe", "ergiIm", "rhoeRe", "rhoeIm", "mxeRe", "mxeIm", "myeRe"
 , "myeIm", "mzeRe", "mzeIm", "ergeRe", "ergeIm", "bxRe", "bxIm", "byRe" "byIm",
  "bzRe", "bzIm", "exRe", "exIm", "eyRe", "eyIm", "ezRe", "ezIm"
 zone i =         4000  j =            1  k =            1  f = point
 0.195750E+0000 0.100000E+0001 0.100000E+0001 0.244125E+0001 0.904172E+0000 0.000000E+0000 0.000000E+0000 0.265062E+0001 -.996059E+0000 0.244173E-0001 0.903523E+0000 0.000000E+0000 0.000000E+0000 0.265159E+0001 -.996059E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.120141E-0003 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.449739E+0000 0.449739E+0000 0.110098E+0000 0.110098E+0000 0.622092E+0000 -.622092E+0000 0.717954E-0002 -.717954E-0002 0.113839E+0001 0.113839E+0001 0.347053E-0002 0.347053E-0002 0.747267E-0001 0.747267E-0001 0.835406E-0003 -.835406E-0003 -.994517E-0001 0.994517E-0001 0.100905E+0001 0.100905E+0001 0.101049E+0000 0.101049E+0000 -.826562E-0002 0.826562E-0002 -.116658E+0000 0.116658E+0000 0.136754E+0000 0.136754E+0000 0.194787E+0000 -.194787E+0000 -.440660E-0004 0.440660E-0004
 0.196250E+0000 0.100000E+0001 0.100000E+0001 0.244125E+0001 0.904170E+0000 0.000000E+0000 0.000000E+0000 0.265063E+0001 -.996059E+0000 0.244173E-0001 0.903522E+0000 0.000000E+0000 0.000000E+0000 0.265159E+0001 -.996058E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.118312E-0003 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.452431E+0000 0.452431E+0000 0.108750E+0000 0.108750E+0000 0.623747E+0000 -.623747E+0000 0.716142E-0002 -.716142E-0002 0.114343E+0001 0.114343E+0001 0.345414E-0002 0.345414E-0002 0.747502E-0001 0.747502E-0001 0.110091E-0002 -.110091E-0002 -.994570E-0001 0.994570E-0001 0.100460E+0001 0.100460E+0001 0.101048E+0000 0.101048E+0000 -.795382E-0002 0.795382E-0002 -.116691E+0000 0.116691E+0000 0.138247E+0000 0.138247E+0000 0.194040E+0000 -.194040E+0000 -.413090E-0004 0.413090E-0004
 0.196750E+0000 0.100000E+0001 0.100000E+0001 0.244125E+0001 0.904169E+0000 0.000000E+0000 0.000000E+0000 0.265063E+0001 -.996058E+0000 0.244173E-0001 0.903522E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996058E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.116508E-0003 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.455241E+0000 0.455241E+0000 0.107364E+0000 0.107364E+0000 0.625423E+0000 -.625423E+0000 0.714336E-0002 -.714336E-0002 0.114869E+0001 0.114869E+0001 0.343756E-0002 0.343756E-0002 0.747722E-0001 0.747722E-0001 0.136642E-0002 -.136642E-0002 -.994605E-0001 0.994605E-0001 0.100010E+0001 0.100010E+0001 0.101046E+0000 0.101046E+0000 -.764182E-0002 0.764182E-0002 -.116721E+0000 0.116721E+0000 0.139820E+0000 0.139820E+0000 0.193285E+0000 -.193285E+0000 -.385519E-0004 0.385519E-0004
 0.197250E+0000 0.100000E+0001 0.100000E+0001 0.244125E+0001 0.904167E+0000 0.000000E+0000 0.000000E+0000 0.265063E+0001 -.996058E+0000 0.244173E-0001 0.903522E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996057E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.114730E-0003 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.458164E+0000 0.458164E+0000 0.105943E+0000 0.105943E+0000 0.627122E+0000 -.627122E+0000 0.712537E-0002 -.712537E-0002 0.115419E+0001 0.115419E+0001 0.342078E-0002 0.342078E-0002 0.747928E-0001 0.747928E-0001 0.163193E-0002 -.163193E-0002 -.994624E-0001 0.994624E-0001 0.995556E+0000 0.995556E+0000 0.101042E+0000 0.101042E+0000 -.732963E-0002 0.732963E-0002 -.116749E+0000 0.116749E+0000 0.141467E+0000 0.141467E+0000 0.192521E+0000 -.192521E+0000 -.357955E-0004 0.357955E-0004
 0.197750E+0000 0.100000E+0001 0.100000E+0001 0.244125E+0001 0.904166E+0000 0.000000E+0000 0.000000E+0000 0.265063E+0001 -.996057E+0000 0.244173E-0001 0.903521E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996057E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.112977E-0003 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.461199E+0000 0.461199E+0000 0.104488E+0000 0.104488E+0000 0.628844E+0000 -.628844E+0000 0.710745E-0002 -.710745E-0002 0.115991E+0001 0.115991E+0001 0.340380E-0002 0.340380E-0002 0.748120E-0001 0.748120E-0001 0.189745E-0002 -.189745E-0002 -.994622E-0001 0.994622E-0001 0.990954E+0000 0.990954E+0000 0.101038E+0000 0.101038E+0000 -.701725E-0002 0.701725E-0002 -.116775E+0000 0.116775E+0000 0.143188E+0000 0.143188E+0000 0.191747E+0000 -.191747E+0000 -.330392E-0004 0.330392E-0004
 0.198250E+0000 0.100000E+0001 0.100000E+0001 0.244126E+0001 0.904164E+0000 0.000000E+0000 0.000000E+0000 0.265064E+0001 -.996057E+0000 0.244172E-0001 0.903520E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996057E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.111252E-0003 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.464341E+0000 0.464341E+0000 0.103000E+0000 0.103000E+0000 0.630591E+0000 -.630591E+0000 0.708960E-0002 -.708960E-0002 0.116585E+0001 0.116585E+0001 0.338660E-0002 0.338660E-0002 0.748297E-0001 0.748297E-0001 0.216295E-0002 -.216295E-0002 -.994606E-0001 0.994606E-0001 0.986296E+0000 0.986296E+0000 0.101032E+0000 0.101032E+0000 -.670470E-0002 0.670470E-0002 -.116799E+0000 0.116799E+0000 0.144983E+0000 0.144983E+0000 0.190963E+0000 -.190963E+0000 -.302842E-0004 0.302842E-0004
 0.198750E+0000 0.100000E+0001 0.100000E+0001 0.244126E+0001 0.904163E+0000 0.000000E+0000 0.000000E+0000 0.265064E+0001 -.996056E+0000 0.244172E-0001 0.903520E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996056E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.109554E-0003 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.467587E+0000 0.467587E+0000 0.101483E+0000 0.101483E+0000 0.632362E+0000 -.632362E+0000 0.707182E-0002 -.707182E-0002 0.117200E+0001 0.117200E+0001 0.336919E-0002 0.336919E-0002 0.748460E-0001 0.748460E-0001 0.242844E-0002 -.242844E-0002 -.994570E-0001 0.994570E-0001 0.981580E+0000 0.981580E+0000 0.101026E+0000 0.101026E+0000 -.639197E-0002 0.639197E-0002 -.116820E+0000 0.116820E+0000 0.146857E+0000 0.146857E+0000 0.190169E+0000 -.190169E+0000 -.275284E-0004 0.275284E-0004
 0.199250E+0000 0.100000E+0001 0.100000E+0001 0.244126E+0001 0.904162E+0000 0.000000E+0000 0.000000E+0000 0.265064E+0001 -.996056E+0000 0.244172E-0001 0.903519E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996056E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.107884E-0003 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.470935E+0000 0.470935E+0000 0.999382E-0001 0.999382E-0001 0.634160E+0000 -.634160E+0000 0.705410E-0002 -.705410E-0002 0.117837E+0001 0.117837E+0001 0.335153E-0002 0.335153E-0002 0.748609E-0001 0.748609E-0001 0.269390E-0002 -.269390E-0002 -.994517E-0001 0.994517E-0001 0.976802E+0000 0.976802E+0000 0.101018E+0000 0.101018E+0000 -.607909E-0002 0.607909E-0002 -.116840E+0000 0.116840E+0000 0.148817E+0000 0.148817E+0000 0.189364E+0000 -.189364E+0000 -.247736E-0004 0.247736E-0004
 0.199750E+0000 0.100000E+0001 0.100000E+0001 0.244126E+0001 0.904160E+0000 0.000000E+0000 0.000000E+0000 0.265064E+0001 -.996055E+0000 0.244172E-0001 0.903519E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996055E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.106244E-0003 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.474377E+0000 0.474377E+0000 0.983621E-0001 0.983621E-0001 0.635983E+0000 -.635983E+0000 0.703645E-0002 -.703645E-0002 0.118492E+0001 0.118492E+0001 0.333364E-0002 0.333364E-0002 0.748744E-0001 0.748744E-0001 0.295935E-0002 -.295935E-0002 -.994446E-0001 0.994446E-0001 0.971959E+0000 0.971959E+0000 0.101009E+0000 0.101009E+0000 -.576607E-0002 0.576607E-0002 -.116857E+0000 0.116857E+0000 0.150848E+0000 0.150848E+0000 0.188548E+0000 -.188548E+0000 -.220198E-0004 0.220198E-0004
 0.200250E+0000 0.100000E+0001 0.100000E+0001 0.244126E+0001 0.904159E+0000 0.000000E+0000 0.000000E+0000 0.265064E+0001 -.996055E+0000 0.244172E-0001 0.903518E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996055E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.104632E-0003 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.477918E+0000 0.477918E+0000 0.967676E-0001 0.967676E-0001 0.637833E+0000 -.637833E+0000 0.701885E-0002 -.701885E-0002 0.119168E+0001 0.119168E+0001 0.331549E-0002 0.331549E-0002 0.748864E-0001 0.748864E-0001 0.322476E-0002 -.322476E-0002 -.994357E-0001 0.994357E-0001 0.967051E+0000 0.967051E+0000 0.100999E+0000 0.100999E+0000 -.545289E-0002 0.545289E-0002 -.116872E+0000 0.116872E+0000 0.152954E+0000 0.152954E+0000 0.187720E+0000 -.187720E+0000 -.192664E-0004 0.192664E-0004
 0.200750E+0000 0.100000E+0001 0.100000E+0001 0.244126E+0001 0.904157E+0000 0.000000E+0000 0.000000E+0000 0.265065E+0001 -.996054E+0000 0.244172E-0001 0.903517E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996054E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.103050E-0003 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.481552E+0000 0.481552E+0000 0.951538E-0001 0.951538E-0001 0.639711E+0000 -.639711E+0000 0.700132E-0002 -.700132E-0002 0.119864E+0001 0.119864E+0001 0.329709E-0002 0.329709E-0002 0.748970E-0001 0.748970E-0001 0.349014E-0002 -.349014E-0002 -.994251E-0001 0.994251E-0001 0.962074E+0000 0.962074E+0000 0.100988E+0000 0.100988E+0000 -.513959E-0002 0.513959E-0002 -.116885E+0000 0.116885E+0000 0.155120E+0000 0.155120E+0000 0.186880E+0000 -.186880E+0000 -.165134E-0004 0.165134E-0004
 0.201250E+0000 0.100000E+0001 0.100000E+0001 0.244126E+0001 0.904156E+0000 0.000000E+0000 0.000000E+0000 0.265065E+0001 -.996054E+0000 0.244172E-0001 0.903516E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996054E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.101498E-0003 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.485272E+0000 0.485272E+0000 0.935168E-0001 0.935168E-0001 0.641617E+0000 -.641617E+0000 0.698384E-0002 -.698384E-0002 0.120577E+0001 0.120577E+0001 0.327843E-0002 0.327843E-0002 0.749062E-0001 0.749062E-0001 0.375547E-0002 -.375547E-0002 -.994127E-0001 0.994127E-0001 0.957025E+0000 0.957025E+0000 0.100976E+0000 0.100976E+0000 -.482616E-0002 0.482616E-0002 -.116896E+0000 0.116896E+0000 0.157346E+0000 0.157346E+0000 0.186027E+0000 -.186027E+0000 -.137606E-0004 0.137606E-0004
 0.201750E+0000 0.100000E+0001 0.100000E+0001 0.244126E+0001 0.904155E+0000 0.000000E+0000 0.000000E+0000 0.265065E+0001 -.996054E+0000 0.244172E-0001 0.903516E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996053E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.999756E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.489078E+0000 0.489078E+0000 0.918612E-0001 0.918612E-0001 0.643551E+0000 -.643551E+0000 0.696642E-0002 -.696642E-0002 0.121308E+0001 0.121308E+0001 0.325949E-0002 0.325949E-0002 0.749140E-0001 0.749140E-0001 0.402076E-0002 -.402076E-0002 -.993985E-0001 0.993985E-0001 0.951904E+0000 0.951904E+0000 0.100962E+0000 0.100962E+0000 -.451262E-0002 0.451262E-0002 -.116904E+0000 0.116904E+0000 0.159643E+0000 0.159643E+0000 0.185162E+0000 -.185162E+0000 -.110089E-0004 0.110089E-0004
 0.202250E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904154E+0000 0.000000E+0000 0.000000E+0000 0.265065E+0001 -.996053E+0000 0.244172E-0001 0.903515E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996053E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.984820E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.492965E+0000 0.492965E+0000 0.901893E-0001 0.901893E-0001 0.645515E+0000 -.645515E+0000 0.694905E-0002 -.694905E-0002 0.122057E+0001 0.122057E+0001 0.324026E-0002 0.324026E-0002 0.749204E-0001 0.749204E-0001 0.428600E-0002 -.428600E-0002 -.993825E-0001 0.993825E-0001 0.946708E+0000 0.946708E+0000 0.100948E+0000 0.100948E+0000 -.419897E-0002 0.419897E-0002 -.116911E+0000 0.116911E+0000 0.161994E+0000 0.161994E+0000 0.184284E+0000 -.184284E+0000 -.825839E-0005 0.825839E-0005
 0.202750E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904152E+0000 0.000000E+0000 0.000000E+0000 0.265065E+0001 -.996053E+0000 0.244172E-0001 0.903514E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996052E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.970167E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.496931E+0000 0.496931E+0000 0.885029E-0001 0.885029E-0001 0.647508E+0000 -.647508E+0000 0.693174E-0002 -.693174E-0002 0.122823E+0001 0.122823E+0001 0.322075E-0002 0.322075E-0002 0.749253E-0001 0.749253E-0001 0.455119E-0002 -.455119E-0002 -.993647E-0001 0.993647E-0001 0.941435E+0000 0.941435E+0000 0.100932E+0000 0.100932E+0000 -.388523E-0002 0.388523E-0002 -.116915E+0000 0.116915E+0000 0.164391E+0000 0.164391E+0000 0.183392E+0000 -.183392E+0000 -.550825E-0005 0.550825E-0005
 0.203250E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904151E+0000 0.000000E+0000 0.000000E+0000 0.265065E+0001 -.996052E+0000 0.244172E-0001 0.903513E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996052E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.955786E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.500973E+0000 0.500973E+0000 0.868039E-0001 0.868039E-0001 0.649532E+0000 -.649532E+0000 0.691447E-0002 -.691447E-0002 0.123604E+0001 0.123604E+0001 0.320095E-0002 0.320095E-0002 0.749289E-0001 0.749289E-0001 0.481631E-0002 -.481631E-0002 -.993452E-0001 0.993452E-0001 0.936084E+0000 0.936084E+0000 0.100915E+0000 0.100915E+0000 -.357139E-0002 0.357139E-0002 -.116917E+0000 0.116917E+0000 0.166835E+0000 0.166835E+0000 0.182487E+0000 -.182487E+0000 -.275884E-0005 0.275884E-0005
 0.203750E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904150E+0000 0.000000E+0000 0.000000E+0000 0.265065E+0001 -.996052E+0000 0.244172E-0001 0.903512E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996052E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.941665E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.505086E+0000 0.505086E+0000 0.850941E-0001 0.850941E-0001 0.651586E+0000 -.651586E+0000 0.689725E-0002 -.689725E-0002 0.124401E+0001 0.124401E+0001 0.318085E-0002 0.318085E-0002 0.749310E-0001 0.749310E-0001 0.508136E-0002 -.508136E-0002 -.993238E-0001 0.993238E-0001 0.930653E+0000 0.930653E+0000 0.100896E+0000 0.100896E+0000 -.325748E-0002 0.325748E-0002 -.116917E+0000 0.116917E+0000 0.169323E+0000 0.169323E+0000 0.181568E+0000 -.181568E+0000 -.103511E-0007 0.103511E-0007
 0.204250E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904149E+0000 0.000000E+0000 0.000000E+0000 0.265066E+0001 -.996051E+0000 0.244172E-0001 0.903511E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996051E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.927789E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.509268E+0000 0.509268E+0000 0.833752E-0001 0.833752E-0001 0.653671E+0000 -.653671E+0000 0.688006E-0002 -.688006E-0002 0.125213E+0001 0.125213E+0001 0.316045E-0002 0.316045E-0002 0.749317E-0001 0.749317E-0001 0.534634E-0002 -.534634E-0002 -.993007E-0001 0.993007E-0001 0.925140E+0000 0.925140E+0000 0.100877E+0000 0.100877E+0000 -.294349E-0002 0.294349E-0002 -.116914E+0000 0.116914E+0000 0.171853E+0000 0.171853E+0000 0.180634E+0000 -.180634E+0000 0.273702E-0005 -.273702E-0005
 0.204750E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904148E+0000 0.000000E+0000 0.000000E+0000 0.265066E+0001 -.996051E+0000 0.244172E-0001 0.903510E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996051E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.914141E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.513515E+0000 0.513515E+0000 0.816490E-0001 0.816490E-0001 0.655788E+0000 -.655788E+0000 0.686292E-0002 -.686292E-0002 0.126039E+0001 0.126039E+0001 0.313974E-0002 0.313974E-0002 0.749310E-0001 0.749310E-0001 0.561124E-0002 -.561124E-0002 -.992758E-0001 0.992758E-0001 0.919544E+0000 0.919544E+0000 0.100856E+0000 0.100856E+0000 -.262944E-0002 0.262944E-0002 -.116910E+0000 0.116910E+0000 0.174418E+0000 0.174418E+0000 0.179686E+0000 -.179686E+0000 0.548317E-0005 -.548317E-0005
 0.205250E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904147E+0000 0.000000E+0000 0.000000E+0000 0.265066E+0001 -.996050E+0000 0.244172E-0001 0.903509E+0000 0.000000E+0000 0.000000E+0000 0.265158E+0001 -.996050E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.900701E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.517823E+0000 0.517823E+0000 0.799172E-0001 0.799172E-0001 0.657936E+0000 -.657936E+0000 0.684582E-0002 -.684582E-0002 0.126879E+0001 0.126879E+0001 0.311872E-0002 0.311872E-0002 0.749290E-0001 0.749290E-0001 0.587607E-0002 -.587607E-0002 -.992491E-0001 0.992491E-0001 0.913864E+0000 0.913864E+0000 0.100834E+0000 0.100834E+0000 -.231533E-0002 0.231533E-0002 -.116903E+0000 0.116903E+0000 0.177014E+0000 0.177014E+0000 0.178723E+0000 -.178723E+0000 0.822824E-0005 -.822824E-0005
 0.205750E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904146E+0000 0.000000E+0000 0.000000E+0000 0.265066E+0001 -.996050E+0000 0.244172E-0001 0.903508E+0000 0.000000E+0000 0.000000E+0000 0.265157E+0001 -.996050E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.887449E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.522190E+0000 0.522190E+0000 0.781815E-0001 0.781815E-0001 0.660117E+0000 -.660117E+0000 0.682874E-0002 -.682874E-0002 0.127732E+0001 0.127732E+0001 0.309738E-0002 0.309738E-0002 0.749255E-0001 0.749255E-0001 0.614082E-0002 -.614082E-0002 -.992206E-0001 0.992206E-0001 0.908100E+0000 0.908100E+0000 0.100811E+0000 0.100811E+0000 -.200117E-0002 0.200117E-0002 -.116894E+0000 0.116894E+0000 0.179639E+0000 0.179639E+0000 0.177746E+0000 -.177746E+0000 0.109722E-0004 -.109722E-0004
 0.206250E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904145E+0000 0.000000E+0000 0.000000E+0000 0.265066E+0001 -.996049E+0000 0.244172E-0001 0.903507E+0000 0.000000E+0000 0.000000E+0000 0.265157E+0001 -.996049E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.874367E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.526613E+0000 0.526613E+0000 0.764437E-0001 0.764437E-0001 0.662330E+0000 -.662330E+0000 0.681170E-0002 -.681170E-0002 0.128598E+0001 0.128598E+0001 0.307572E-0002 0.307572E-0002 0.749206E-0001 0.749206E-0001 0.640547E-0002 -.640547E-0002 -.991903E-0001 0.991903E-0001 0.902249E+0000 0.902249E+0000 0.100786E+0000 0.100786E+0000 -.168698E-0002 0.168698E-0002 -.116883E+0000 0.116883E+0000 0.182287E+0000 0.182287E+0000 0.176752E+0000 -.176752E+0000 0.137147E-0004 -.137147E-0004
 0.206750E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904144E+0000 0.000000E+0000 0.000000E+0000 0.265066E+0001 -.996049E+0000 0.244172E-0001 0.903506E+0000 0.000000E+0000 0.000000E+0000 0.265157E+0001 -.996049E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.861432E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.531087E+0000 0.531087E+0000 0.747051E-0001 0.747051E-0001 0.664576E+0000 -.664576E+0000 0.679469E-0002 -.679469E-0002 0.129475E+0001 0.129475E+0001 0.305374E-0002 0.305374E-0002 0.749144E-0001 0.749144E-0001 0.667003E-0002 -.667003E-0002 -.991582E-0001 0.991582E-0001 0.896312E+0000 0.896312E+0000 0.100760E+0000 0.100760E+0000 -.137275E-0002 0.137275E-0002 -.116870E+0000 0.116870E+0000 0.184954E+0000 0.184954E+0000 0.175745E+0000 -.175745E+0000 0.164562E-0004 -.164562E-0004
 0.207250E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904143E+0000 0.000000E+0000 0.000000E+0000 0.265066E+0001 -.996049E+0000 0.244172E-0001 0.903505E+0000 0.000000E+0000 0.000000E+0000 0.265157E+0001 -.996048E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.848625E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.535609E+0000 0.535609E+0000 0.729671E-0001 0.729671E-0001 0.666855E+0000 -.666855E+0000 0.677769E-0002 -.677769E-0002 0.130363E+0001 0.130363E+0001 0.303144E-0002 0.303144E-0002 0.749068E-0001 0.749068E-0001 0.693449E-0002 -.693449E-0002 -.991243E-0001 0.991243E-0001 0.890287E+0000 0.890287E+0000 0.100733E+0000 0.100733E+0000 -.105850E-0002 0.105850E-0002 -.116854E+0000 0.116854E+0000 0.187637E+0000 0.187637E+0000 0.174721E+0000 -.174721E+0000 0.191960E-0004 -.191960E-0004
 0.207750E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904142E+0000 0.000000E+0000 0.000000E+0000 0.265066E+0001 -.996048E+0000 0.244172E-0001 0.903504E+0000 0.000000E+0000 0.000000E+0000 0.265157E+0001 -.996048E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.835926E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.540177E+0000 0.540177E+0000 0.712309E-0001 0.712309E-0001 0.669168E+0000 -.669168E+0000 0.676072E-0002 -.676072E-0002 0.131262E+0001 0.131262E+0001 0.300881E-0002 0.300881E-0002 0.748978E-0001 0.748978E-0001 0.719884E-0002 -.719884E-0002 -.990886E-0001 0.990886E-0001 0.884174E+0000 0.884174E+0000 0.100704E+0000 0.100704E+0000 -.744229E-0003 0.744229E-0003 -.116837E+0000 0.116837E+0000 0.190340E+0000 0.190340E+0000 0.173683E+0000 -.173683E+0000 0.219343E-0004 -.219343E-0004
 0.208250E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904141E+0000 0.000000E+0000 0.000000E+0000 0.265066E+0001 -.996048E+0000 0.244172E-0001 0.903503E+0000 0.000000E+0000 0.000000E+0000 0.265157E+0001 -.996047E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.823318E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.544786E+0000 0.544786E+0000 0.694978E-0001 0.694978E-0001 0.671514E+0000 -.671514E+0000 0.674376E-0002 -.674376E-0002 0.132171E+0001 0.132171E+0001 0.298585E-0002 0.298585E-0002 0.748874E-0001 0.748874E-0001 0.746308E-0002 -.746308E-0002 -.990512E-0001 0.990512E-0001 0.877972E+0000 0.877972E+0000 0.100673E+0000 0.100673E+0000 -.429949E-0003 0.429949E-0003 -.116817E+0000 0.116817E+0000 0.193055E+0000 0.193055E+0000 0.172629E+0000 -.172629E+0000 0.246709E-0004 -.246709E-0004
 0.208750E+0000 0.100000E+0001 0.100000E+0001 0.244127E+0001 0.904140E+0000 0.000000E+0000 0.000000E+0000 0.265066E+0001 -.996047E+0000 0.244172E-0001 0.903502E+0000 0.000000E+0000 0.000000E+0000 0.265157E+0001 -.996047E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.810783E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.549435E+0000 0.549435E+0000 0.677691E-0001 0.677691E-0001 0.673894E+0000 -.673894E+0000 0.672682E-0002 -.672682E-0002 0.133089E+0001 0.133089E+0001 0.296257E-0002 0.296257E-0002 0.748756E-0001 0.748756E-0001 0.772721E-0002 -.772721E-0002 -.990119E-0001 0.990119E-0001 0.871680E+0000 0.871680E+0000 0.100641E+0000 0.100641E+0000 -.115665E-0003 0.115665E-0003 -.116796E+0000 0.116796E+0000 0.195777E+0000 0.195777E+0000 0.171559E+0000 -.171559E+0000 0.274055E-0004 -.274055E-0004
